"No.","Time","Source","Destination","Protocol","Length","Info"
"761","14:47:49.062291192","10.0.0.6","10.0.0.4","TCP","58","12345  >  14127 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"762","14:47:49.064429029","10.0.0.5","10.0.0.6","TCP","554","3660  >  12345 [SYN] Seq=0 Win=512 Len=500"
"763","14:47:49.064454362","10.0.0.6","10.0.0.5","TCP","58","12345  >  3660 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"764","14:47:49.111980496","10.0.0.3","10.0.0.6","TCP","554","57242  >  12345 [SYN] Seq=0 Win=512 Len=500"
"765","14:47:49.112018351","10.0.0.6","10.0.0.3","TCP","58","12345  >  57242 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"766","14:47:49.162985785","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  47206 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"767","14:47:49.162989188","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  44402 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"768","14:47:49.163024459","10.0.0.5","10.0.0.6","TCP","54","47206  >  12345 [RST] Seq=1 Win=0 Len=0"
"769","14:47:49.163026811","10.0.0.4","10.0.0.6","TCP","54","44402  >  12345 [RST] Seq=1 Win=0 Len=0"
"770","14:47:49.194981919","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  44835 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"771","14:47:49.195010016","10.0.0.3","10.0.0.6","TCP","54","44835  >  12345 [RST] Seq=1 Win=0 Len=0"
"772","14:47:49.526247498","10.0.0.4","10.0.0.6","TCP","554","529  >  12345 [SYN] Seq=0 Win=512 Len=500"
"773","14:47:49.526285157","10.0.0.6","10.0.0.4","TCP","58","12345  >  529 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"774","14:47:49.531279933","10.0.0.5","10.0.0.6","TCP","554","43724  >  12345 [SYN] Seq=0 Win=512 Len=500"
"775","14:47:49.531311061","10.0.0.6","10.0.0.5","TCP","58","12345  >  43724 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"776","14:47:49.575981222","10.0.0.3","10.0.0.6","TCP","554","21590  >  12345 [SYN] Seq=0 Win=512 Len=500"
"777","14:47:49.576011709","10.0.0.6","10.0.0.3","TCP","58","12345  >  21590 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"778","14:47:49.610976732","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  29912 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"779","14:47:49.610980842","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  22529 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"780","14:47:49.611010525","10.0.0.4","10.0.0.6","TCP","54","29912  >  12345 [RST] Seq=1 Win=0 Len=0"
"781","14:47:49.611012777","10.0.0.5","10.0.0.6","TCP","54","22529  >  12345 [RST] Seq=1 Win=0 Len=0"
"782","14:47:49.674987028","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  22647 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"783","14:47:49.675011688","10.0.0.3","10.0.0.6","TCP","54","22647  >  12345 [RST] Seq=1 Win=0 Len=0"
"784","14:47:49.990246036","10.0.0.4","10.0.0.6","TCP","554","45753  >  12345 [SYN] Seq=0 Win=512 Len=500"
"785","14:47:49.990284259","10.0.0.6","10.0.0.4","TCP","58","12345  >  45753 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"786","14:47:49.992427741","10.0.0.5","10.0.0.6","TCP","554","20916  >  12345 [SYN] Seq=0 Win=512 Len=500"
"787","14:47:49.992455372","10.0.0.6","10.0.0.5","TCP","58","12345  >  20916 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"788","14:47:50.039974474","10.0.0.3","10.0.0.6","TCP","554","59952  >  12345 [SYN] Seq=0 Win=512 Len=500"
"789","14:47:50.040013720","10.0.0.6","10.0.0.3","TCP","58","12345  >  59952 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"790","14:47:50.090980062","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  14127 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"791","14:47:50.090984863","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  3660 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"792","14:47:50.091004748","10.0.0.4","10.0.0.6","TCP","54","14127  >  12345 [RST] Seq=1 Win=0 Len=0"
"793","14:47:50.091008699","10.0.0.5","10.0.0.6","TCP","54","3660  >  12345 [RST] Seq=1 Win=0 Len=0"
"794","14:47:50.092264857","10.0.0.1","10.0.0.6","TCP","70","43206  >  12345 [PSH, ACK] Seq=351 Ack=331 Win=83 Len=4 TSval=4205234002 TSecr=3085427169"
"795","14:47:50.092291199","10.0.0.6","10.0.0.1","TCP","66","12345  >  43206 [ACK] Seq=331 Ack=355 Win=85 Len=0 TSval=3085429401 TSecr=4205234002"
"796","14:47:50.092311361","10.0.0.1","10.0.0.6","TCP","70","43206  >  12345 [PSH, ACK] Seq=355 Ack=331 Win=83 Len=4 TSval=4205234002 TSecr=3085429401"
"797","14:47:50.092318923","10.0.0.6","10.0.0.1","TCP","66","12345  >  43206 [ACK] Seq=331 Ack=359 Win=85 Len=0 TSval=3085429401 TSecr=4205234002"
"798","14:47:50.092329011","10.0.0.1","10.0.0.6","TCP","67","43206  >  12345 [PSH, ACK] Seq=359 Ack=331 Win=83 Len=1 TSval=4205234002 TSecr=3085429401"
"799","14:47:50.092334129","10.0.0.6","10.0.0.1","TCP","66","12345  >  43206 [ACK] Seq=331 Ack=360 Win=85 Len=0 TSval=3085429401 TSecr=4205234002"
"800","14:47:50.092342346","10.0.0.1","10.0.0.6","TCP","92","43206  >  12345 [PSH, ACK] Seq=360 Ack=331 Win=83 Len=26 TSval=4205234002 TSecr=3085429401"
"801","14:47:50.092347391","10.0.0.6","10.0.0.1","TCP","66","12345  >  43206 [ACK] Seq=331 Ack=386 Win=85 Len=0 TSval=3085429401 TSecr=4205234002"
"802","14:47:50.094039274","10.0.0.6","10.0.0.2","TCP","70","12345  >  51128 [PSH, ACK] Seq=351 Ack=331 Win=85 Len=4 TSval=2581359626 TSecr=4177347049"
"803","14:47:50.094064683","10.0.0.2","10.0.0.6","TCP","66","51128  >  12345 [ACK] Seq=331 Ack=355 Win=83 Len=0 TSval=4177349284 TSecr=2581359626"
"804","14:47:50.094080620","10.0.0.6","10.0.0.2","TCP","70","12345  >  51128 [PSH, ACK] Seq=355 Ack=331 Win=85 Len=4 TSval=2581359626 TSecr=4177349284"
"805","14:47:50.094087224","10.0.0.2","10.0.0.6","TCP","66","51128  >  12345 [ACK] Seq=331 Ack=359 Win=83 Len=0 TSval=4177349284 TSecr=2581359626"
"806","14:47:50.094095982","10.0.0.6","10.0.0.2","TCP","67","12345  >  51128 [PSH, ACK] Seq=359 Ack=331 Win=85 Len=1 TSval=2581359626 TSecr=4177349284"
"807","14:47:50.094101070","10.0.0.2","10.0.0.6","TCP","66","51128  >  12345 [ACK] Seq=331 Ack=360 Win=83 Len=0 TSval=4177349284 TSecr=2581359626"
"808","14:47:50.094108409","10.0.0.6","10.0.0.2","TCP","92","12345  >  51128 [PSH, ACK] Seq=360 Ack=331 Win=85 Len=26 TSval=2581359626 TSecr=4177349284"
"809","14:47:50.094113334","10.0.0.2","10.0.0.6","TCP","66","51128  >  12345 [ACK] Seq=331 Ack=386 Win=83 Len=0 TSval=4177349284 TSecr=2581359626"
"810","14:47:50.122971286","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  57242 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"811","14:47:50.122999345","10.0.0.3","10.0.0.6","TCP","54","57242  >  12345 [RST] Seq=1 Win=0 Len=0"
"812","14:47:50.454249344","10.0.0.4","10.0.0.6","TCP","554","26024  >  12345 [SYN] Seq=0 Win=512 Len=500"
"813","14:47:50.454289573","10.0.0.6","10.0.0.4","TCP","58","12345  >  26024 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"814","14:47:50.456423151","10.0.0.5","10.0.0.6","TCP","554","55078  >  12345 [SYN] Seq=0 Win=512 Len=500"
"815","14:47:50.456449456","10.0.0.6","10.0.0.5","TCP","58","12345  >  55078 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"816","14:47:50.507165092","10.0.0.3","10.0.0.6","TCP","554","35955  >  12345 [SYN] Seq=0 Win=512 Len=500"
"817","14:47:50.507207030","10.0.0.6","10.0.0.3","TCP","58","12345  >  35955 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"818","14:47:50.538981200","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  43724 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"819","14:47:50.538990412","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  529 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"820","14:47:50.539001920","10.0.0.5","10.0.0.6","TCP","54","43724  >  12345 [RST] Seq=1 Win=0 Len=0"
"821","14:47:50.539005945","10.0.0.4","10.0.0.6","TCP","54","529  >  12345 [RST] Seq=1 Win=0 Len=0"
"822","14:47:50.602974097","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  21590 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"823","14:47:50.602999240","10.0.0.3","10.0.0.6","TCP","54","21590  >  12345 [RST] Seq=1 Win=0 Len=0"
"824","14:47:50.919085677","10.0.0.4","10.0.0.6","TCP","554","15969  >  12345 [SYN] Seq=0 Win=512 Len=500"
"825","14:47:50.919124038","10.0.0.6","10.0.0.4","TCP","58","12345  >  15969 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"826","14:47:50.921785883","10.0.0.5","10.0.0.6","TCP","554","28719  >  12345 [SYN] Seq=0 Win=512 Len=500"
"827","14:47:50.921807091","10.0.0.6","10.0.0.5","TCP","58","12345  >  28719 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"828","14:47:50.967975324","10.0.0.3","10.0.0.6","TCP","554","12610  >  12345 [SYN] Seq=0 Win=512 Len=500"
"829","14:47:50.968009666","10.0.0.6","10.0.0.3","TCP","58","12345  >  12610 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"830","14:47:51.018971278","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  45753 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"831","14:47:51.018984184","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  20916 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"832","14:47:51.018995797","10.0.0.4","10.0.0.6","TCP","54","45753  >  12345 [RST] Seq=1 Win=0 Len=0"
"833","14:47:51.019004267","10.0.0.5","10.0.0.6","TCP","54","20916  >  12345 [RST] Seq=1 Win=0 Len=0"
"834","14:47:51.050992904","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  59952 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"835","14:47:51.051018712","10.0.0.3","10.0.0.6","TCP","54","59952  >  12345 [RST] Seq=1 Win=0 Len=0"
"836","14:47:51.382249143","10.0.0.4","10.0.0.6","TCP","554","52609  >  12345 [SYN] Seq=0 Win=512 Len=500"
"837","14:47:51.382289949","10.0.0.6","10.0.0.4","TCP","58","12345  >  52609 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"838","14:47:51.384425282","10.0.0.5","10.0.0.6","TCP","554","14144  >  12345 [SYN] Seq=0 Win=512 Len=500"
"839","14:47:51.384454210","10.0.0.6","10.0.0.5","TCP","58","12345  >  14144 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"840","14:47:51.435180216","10.0.0.3","10.0.0.6","TCP","554","54174  >  12345 [SYN] Seq=0 Win=512 Len=500"
"841","14:47:51.435215363","10.0.0.6","10.0.0.3","TCP","58","12345  >  54174 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"842","14:47:51.466974334","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  55078 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"843","14:47:51.466995296","10.0.0.5","10.0.0.6","TCP","54","55078  >  12345 [RST] Seq=1 Win=0 Len=0"
"844","14:47:51.470970552","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  26024 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"845","14:47:51.470987944","10.0.0.4","10.0.0.6","TCP","54","26024  >  12345 [RST] Seq=1 Win=0 Len=0"
"846","14:47:51.534969248","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  35955 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"847","14:47:51.534995835","10.0.0.3","10.0.0.6","TCP","54","35955  >  12345 [RST] Seq=1 Win=0 Len=0"
"848","14:47:51.846245989","10.0.0.4","10.0.0.6","TCP","554","42865  >  12345 [SYN] Seq=0 Win=512 Len=500"
"849","14:47:51.846283280","10.0.0.6","10.0.0.4","TCP","58","12345  >  42865 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"850","14:47:51.848423173","10.0.0.5","10.0.0.6","TCP","554","57181  >  12345 [SYN] Seq=0 Win=512 Len=500"
"851","14:47:51.848441429","10.0.0.6","10.0.0.5","TCP","58","12345  >  57181 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"852","14:47:51.895980882","10.0.0.3","10.0.0.6","TCP","554","25892  >  12345 [SYN] Seq=0 Win=512 Len=500"
"853","14:47:51.896015083","10.0.0.6","10.0.0.3","TCP","58","12345  >  25892 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"854","14:47:51.946986110","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  28719 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"855","14:47:51.946990425","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  15969 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"856","14:47:51.947021587","10.0.0.5","10.0.0.6","TCP","54","28719  >  12345 [RST] Seq=1 Win=0 Len=0"
"857","14:47:51.947024075","10.0.0.4","10.0.0.6","TCP","54","15969  >  12345 [RST] Seq=1 Win=0 Len=0"
"858","14:47:51.978995127","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  12610 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"859","14:47:51.979030215","10.0.0.3","10.0.0.6","TCP","54","12610  >  12345 [RST] Seq=1 Win=0 Len=0"
"860","14:47:52.311096262","10.0.0.4","10.0.0.6","TCP","554","25090  >  12345 [SYN] Seq=0 Win=512 Len=500"
"861","14:47:52.311134339","10.0.0.6","10.0.0.4","TCP","58","12345  >  25090 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"862","14:47:52.312423913","10.0.0.5","10.0.0.6","TCP","554","34413  >  12345 [SYN] Seq=0 Win=512 Len=500"
"863","14:47:52.312451600","10.0.0.6","10.0.0.5","TCP","58","12345  >  34413 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"864","14:47:52.362985739","10.0.0.3","10.0.0.6","TCP","554","56015  >  12345 [SYN] Seq=0 Win=512 Len=500"
"865","14:47:52.363020864","10.0.0.6","10.0.0.3","TCP","58","12345  >  56015 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"866","14:47:52.369688185","10.0.0.2","10.0.0.6","TCP","70","51128  >  12345 [PSH, ACK] Seq=331 Ack=386 Win=83 Len=4 TSval=4177351560 TSecr=2581359626"
"867","14:47:52.369718544","10.0.0.6","10.0.0.2","TCP","66","12345  >  51128 [ACK] Seq=386 Ack=335 Win=85 Len=0 TSval=2581361902 TSecr=4177351560"
"868","14:47:52.369740598","10.0.0.2","10.0.0.6","TCP","70","51128  >  12345 [PSH, ACK] Seq=335 Ack=386 Win=83 Len=4 TSval=4177351560 TSecr=2581361902"
"869","14:47:52.369752965","10.0.0.6","10.0.0.2","TCP","66","12345  >  51128 [ACK] Seq=386 Ack=339 Win=85 Len=0 TSval=2581361902 TSecr=4177351560"
"870","14:47:52.369765504","10.0.0.2","10.0.0.6","TCP","67","51128  >  12345 [PSH, ACK] Seq=339 Ack=386 Win=83 Len=1 TSval=4177351560 TSecr=2581361902"
"871","14:47:52.369776142","10.0.0.6","10.0.0.2","TCP","66","12345  >  51128 [ACK] Seq=386 Ack=340 Win=85 Len=0 TSval=2581361902 TSecr=4177351560"
"872","14:47:52.369786736","10.0.0.2","10.0.0.6","TCP","90","51128  >  12345 [PSH, ACK] Seq=340 Ack=386 Win=83 Len=24 TSval=4177351560 TSecr=2581361902"
"873","14:47:52.369797264","10.0.0.6","10.0.0.2","TCP","66","12345  >  51128 [ACK] Seq=386 Ack=364 Win=85 Len=0 TSval=2581361902 TSecr=4177351560"
"874","14:47:52.369958279","10.0.0.6","10.0.0.1","TCP","70","12345  >  43206 [PSH, ACK] Seq=331 Ack=386 Win=85 Len=4 TSval=3085431678 TSecr=4205234002"
"875","14:47:52.369983964","10.0.0.1","10.0.0.6","TCP","66","43206  >  12345 [ACK] Seq=386 Ack=335 Win=83 Len=0 TSval=4205236279 TSecr=3085431678"
"876","14:47:52.370002446","10.0.0.6","10.0.0.1","TCP","70","12345  >  43206 [PSH, ACK] Seq=335 Ack=386 Win=85 Len=4 TSval=3085431678 TSecr=4205236279"
"877","14:47:52.370009455","10.0.0.1","10.0.0.6","TCP","66","43206  >  12345 [ACK] Seq=386 Ack=339 Win=83 Len=0 TSval=4205236279 TSecr=3085431678"
"878","14:47:52.370019205","10.0.0.6","10.0.0.1","TCP","67","12345  >  43206 [PSH, ACK] Seq=339 Ack=386 Win=85 Len=1 TSval=3085431678 TSecr=4205236279"
"879","14:47:52.370024269","10.0.0.1","10.0.0.6","TCP","66","43206  >  12345 [ACK] Seq=386 Ack=340 Win=83 Len=0 TSval=4205236279 TSecr=3085431678"
"880","14:47:52.370032158","10.0.0.6","10.0.0.1","TCP","90","12345  >  43206 [PSH, ACK] Seq=340 Ack=386 Win=85 Len=24 TSval=3085431678 TSecr=4205236279"
"881","14:47:52.370036903","10.0.0.1","10.0.0.6","TCP","66","43206  >  12345 [ACK] Seq=386 Ack=364 Win=83 Len=0 TSval=4205236279 TSecr=3085431678"
"882","14:47:52.394981085","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  52609 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"883","14:47:52.394984290","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  14144 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"884","14:47:52.395015017","10.0.0.4","10.0.0.6","TCP","54","52609  >  12345 [RST] Seq=1 Win=0 Len=0"
"885","14:47:52.395017300","10.0.0.5","10.0.0.6","TCP","54","14144  >  12345 [RST] Seq=1 Win=0 Len=0"
"886","14:47:52.458974732","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  54174 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"887","14:47:52.459001688","10.0.0.3","10.0.0.6","TCP","54","54174  >  12345 [RST] Seq=1 Win=0 Len=0"
"888","14:47:52.774248842","10.0.0.4","10.0.0.6","TCP","554","5961  >  12345 [SYN] Seq=0 Win=512 Len=500"
"889","14:47:52.774285050","10.0.0.6","10.0.0.4","TCP","58","12345  >  5961 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"890","14:47:52.776424373","10.0.0.5","10.0.0.6","TCP","554","10500  >  12345 [SYN] Seq=0 Win=512 Len=500"
"891","14:47:52.776451893","10.0.0.6","10.0.0.5","TCP","58","12345  >  10500 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"892","14:47:52.823974551","10.0.0.3","10.0.0.6","TCP","554","27747  >  12345 [SYN] Seq=0 Win=512 Len=500"
"893","14:47:52.824007964","10.0.0.6","10.0.0.3","TCP","58","12345  >  27747 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"894","14:47:52.878982780","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  57181 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"895","14:47:52.878987092","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  42865 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"896","14:47:52.879015653","10.0.0.5","10.0.0.6","TCP","54","57181  >  12345 [RST] Seq=1 Win=0 Len=0"
"897","14:47:52.879018117","10.0.0.4","10.0.0.6","TCP","54","42865  >  12345 [RST] Seq=1 Win=0 Len=0"
"898","14:47:52.906969359","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  25892 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"899","14:47:52.906992625","10.0.0.3","10.0.0.6","TCP","54","25892  >  12345 [RST] Seq=1 Win=0 Len=0"
"900","14:47:53.238246656","10.0.0.4","10.0.0.6","TCP","554","51406  >  12345 [SYN] Seq=0 Win=512 Len=500"
"901","14:47:53.238285553","10.0.0.6","10.0.0.4","TCP","58","12345  >  51406 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"902","14:47:53.240427735","10.0.0.5","10.0.0.6","TCP","554","52187  >  12345 [SYN] Seq=0 Win=512 Len=500"
"903","14:47:53.240457164","10.0.0.6","10.0.0.5","TCP","58","12345  >  52187 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"904","14:47:53.289475011","10.0.0.3","10.0.0.6","TCP","554","61048  >  12345 [SYN] Seq=0 Win=512 Len=500"
"905","14:47:53.289520746","10.0.0.6","10.0.0.3","TCP","58","12345  >  61048 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"906","14:47:53.322994157","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  34413 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"907","14:47:53.323025741","10.0.0.5","10.0.0.6","TCP","54","34413  >  12345 [RST] Seq=1 Win=0 Len=0"
"908","14:47:53.327005925","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  25090 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"909","14:47:53.327026059","10.0.0.4","10.0.0.6","TCP","54","25090  >  12345 [RST] Seq=1 Win=0 Len=0"
"910","14:47:53.386980650","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  56015 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"911","14:47:53.387010834","10.0.0.3","10.0.0.6","TCP","54","56015  >  12345 [RST] Seq=1 Win=0 Len=0"
"912","14:47:53.702243759","10.0.0.4","10.0.0.6","TCP","554","29845  >  12345 [SYN] Seq=0 Win=512 Len=500"
"913","14:47:53.702282356","10.0.0.6","10.0.0.4","TCP","58","12345  >  29845 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"914","14:47:53.704425057","10.0.0.5","10.0.0.6","TCP","554","27813  >  12345 [SYN] Seq=0 Win=512 Len=500"
"915","14:47:53.704452215","10.0.0.6","10.0.0.5","TCP","58","12345  >  27813 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"916","14:47:53.755658552","10.0.0.3","10.0.0.6","TCP","554","37286  >  12345 [SYN] Seq=0 Win=512 Len=500"
"917","14:47:53.755690104","10.0.0.6","10.0.0.3","TCP","58","12345  >  37286 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"918","14:47:53.802975908","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  10500 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"919","14:47:53.802979391","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  5961 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"920","14:47:53.803015030","10.0.0.5","10.0.0.6","TCP","54","10500  >  12345 [RST] Seq=1 Win=0 Len=0"
"921","14:47:53.803017288","10.0.0.4","10.0.0.6","TCP","54","5961  >  12345 [RST] Seq=1 Win=0 Len=0"
"922","14:47:53.834975441","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  27747 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"923","14:47:53.835004428","10.0.0.3","10.0.0.6","TCP","54","27747  >  12345 [RST] Seq=1 Win=0 Len=0"
"924","14:47:54.166250120","10.0.0.4","10.0.0.6","TCP","554","17151  >  12345 [SYN] Seq=0 Win=512 Len=500"
"925","14:47:54.166291010","10.0.0.6","10.0.0.4","TCP","58","12345  >  17151 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"926","14:47:54.168427869","10.0.0.5","10.0.0.6","TCP","554","6853  >  12345 [SYN] Seq=0 Win=512 Len=500"
"927","14:47:54.168457082","10.0.0.6","10.0.0.5","TCP","58","12345  >  6853 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"928","14:47:54.219212913","10.0.0.3","10.0.0.6","TCP","554","9512  >  12345 [SYN] Seq=0 Win=512 Len=500"
"929","14:47:54.219252906","10.0.0.6","10.0.0.3","TCP","58","12345  >  9512 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"930","14:47:54.250965712","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  51406 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"931","14:47:54.250975544","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  52187 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"932","14:47:54.250992624","10.0.0.4","10.0.0.6","TCP","54","51406  >  12345 [RST] Seq=1 Win=0 Len=0"
"933","14:47:54.250996419","10.0.0.5","10.0.0.6","TCP","54","52187  >  12345 [RST] Seq=1 Win=0 Len=0"
"934","14:47:54.314977516","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  61048 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"935","14:47:54.315003091","10.0.0.3","10.0.0.6","TCP","54","61048  >  12345 [RST] Seq=1 Win=0 Len=0"
